Date,00700,09988,03690,01024,01810,09618,00388,02318,03988,00939,09888,00005,01211,09999,09626,09961,01398,00857,00883,00981
2021-10-19,484.330000,164.800000,285.600000,90.000000,22.500000,323.000000,482.800000,58.000000,2.770000,5.470000,169.300000,29.118000,93.670000,153.400000,601.500000,243.600000,4.370000,4.090000,,22.450000
2021-10-20,494.520000,175.800000,293.800000,93.850000,22.800000,331.200000,490.800000,58.350000,2.750000,5.460000,177.100000,46.350000,95.000000,156.700000,640.000000,245.200000,4.360000,4.060000,,22.300000
2021-10-20,494.520000,175.800000,293.800000,93.850000,22.800000,331.200000,490.800000,58.350000,2.750000,5.460000,177.100000,29.318000,95.000000,156.700000,640.000000,245.200000,4.360000,4.060000,,22.300000
2021-10-21,490.640000,173.900000,288.400000,96.650000,22.450000,327.000000,481.400000,62.750000,2.760000,5.460000,175.500000,46.500000,94.000000,156.200000,637.500000,241.000000,4.370000,4.050000,,22.100000
2021-10-21,490.640000,173.900000,288.400000,96.650000,22.450000,327.000000,481.400000,62.750000,2.760000,5.460000,175.500000,29.468000,94.000000,156.200000,637.500000,241.000000,4.370000,4.050000,,22.100000
2021-10-22,494.520000,174.400000,289.200000,102.200000,22.600000,325.000000,480.000000,62.650000,2.770000,5.430000,177.600000,46.500000,98.470000,160.500000,651.000000,243.400000,4.350000,3.900000,,23.150000
2021-10-22,494.520000,174.400000,289.200000,102.200000,22.600000,325.000000,480.000000,62.650000,2.770000,5.430000,177.600000,29.468000,98.470000,160.500000,651.000000,243.400000,4.350000,3.900000,,23.150000
2021-10-25,490.150000,174.000000,286.800000,108.000000,22.550000,325.000000,484.200000,61.650000,2.770000,5.420000,172.200000,46.700000,100.930000,162.000000,651.500000,232.600000,4.330000,3.950000,,22.850000
2021-10-25,490.150000,174.000000,286.800000,108.000000,22.550000,325.000000,484.200000,61.650000,2.770000,5.420000,172.200000,29.668000,100.930000,162.000000,651.500000,232.600000,4.330000,3.950000,,22.850000
2021-10-26,487.240000,169.500000,283.000000,108.200000,22.400000,325.600000,481.800000,60.650000,2.770000,5.390000,169.600000,47.500000,103.800000,157.700000,625.500000,227.400000,4.320000,3.960000,,22.900000
2021-10-26,487.240000,169.500000,283.000000,108.200000,22.400000,325.600000,481.800000,60.650000,2.770000,5.390000,169.600000,30.468000,103.800000,157.700000,625.500000,227.400000,4.320000,3.960000,,22.900000
2021-10-27,472.680000,164.500000,268.600000,105.200000,21.900000,312.600000,474.800000,59.800000,2.760000,5.350000,163.100000,30.818000,102.930000,155.100000,593.500000,225.200000,4.310000,3.880000,,22.200000
